URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46001512,"14 Matawai Puna Drive, Pukekohe","$750 per week, available 3rd April","Four Bedroom Family Home

This home situated in a prime location has resurfaced the rental market & is ready for the right tenants to call it their own!

- Four bedrooms, master with en suite and walk in
wardrobe
- Open plan modern kitchen with electric cooking
- Open plan lounge and dining with heat pump
- Bathroom with shower and bath
- Laundry in garage
- Double internal access garage
- Lawns/gardens maintained by tenants
- Fully fenced
- Town water
- Pets considered
- No smokers
- In zone for Tamaoho School, Pukekohe
Intermediate and Pukekohe High School

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the Book a viewing link! Please note: You must view the property before applying. Please don't enter the property outside of the set viewing times.

Book your viewing today!

Read more",Chloe Curnow : 027498 7911
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46002670,"33 Tawhiti Road, Pukekohe","$700 per week, available 14th March","Four Bedroom Family Home

Positioned in the heart of Pukekohe, this modern brick and tile home offers comfortable, low-maintenance living with space for the whole family.

Featuring four generous bedrooms, including a master with ensuite, this home is designed for easy living. The open-plan kitchen, dining, and lounge flow seamlessly together, creating a light-filled central hub perfect for everyday living and entertaining.

Step outside from the living area onto a concreted patio – ideal for summer BBQs and relaxed outdoor gatherings. The fully fenced backyard provides privacy and security for children and pets.

Additional features include an internal access garage plus extra off-street parking for added convenience.

A fantastic opportunity to secure a modern family home in a sought-after Pukekohe location.

To view the property, please register at barfoot.co.nz

Beware of Scams: Barfoot and Thompson does not ask for money in emails without running a full application process, checks and tenancy agreements being drawn up. Payment can be made at a branch or to our account supplied inside the Tenancy Agreement. If you are unsure if a request is legitimate, please telephone the branch landline and check with the Property Manager.
We will also add to our autoresponders on registered viewings.

Read more",Chloe Curnow : 027498 7911
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46002766,"84A Helvetia Road, Pukekohe","$580 per week, available now","Pukekohe Gem

Pukekohe Gem

A lovely unit. This property boasts open-plan living areas, modern features throughout, and seamless indoor-outdoor flow. Additionally, the property is fully fenced, providing privacy and security.

- Three bedrooms
- Open-plan large kitchen with electric cooking
and dishwasher
- Open plan lounge/dining
- Bathroom with shower, bath, vanity
- Separate toilet
- Laundry in garage
- Parking outside with an internal garage
- Lawns maintained by a contractor
- Fully fenced
- School zoning- Tamaoho School, Pukekohe Intermediate, St Joseph School, Pukekohe High School.

Available , 5/2/2026 on a 1 year fixed term tenancy, with the possibility of renewal.

Two weeks rent: $580.00 Bond: $2320.00- Total in-going amount: $2900.00

Images have been digitally enhanced and Virtually staged.

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.
Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!




Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46002794,"40B Kayes Road, Pukekohe","$600 per week, available now","Family Home

Family Home
property offers convenient proximity to local schools, all within easy walking distance.

- Four bedrooms
- Open plan kitchen, lounge and dining
- Heat pump for year round comfort
- Family bathroom with bath, shower and toilet
- Ensuite for added convenience
- Single internal access garage, containing laundry, with space for one extra car in driveway
- Fully fenced
- Lawns and gardens maintained by the tenant
- Town water
- Healthy Homes compliant
- Zoned for St Joseph's School, Pukekohe North School, Pukekohe Intermediate.

Available 30/01/2026 on a 1-year fixed-term tenancy, with the possibility of renewal or periodic tenancy.

One weeks rent: $600.00, Bond: $2400.00– Total in-going amount: $3000.00

Virtual Staging , please note that furnishings, décor, colours, and dimensions are digital representations and may not be accurate.

Could this be your next rental property? Confirm all viewing times by copying and pasting this link
into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and click the “Book a viewing"" link!

Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing an I.D. and traveling in a sign-written vehicle. They will then provide a full tenancy agreement to be signed before money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46003023,"3/269 Queen Street, Pukekohe","$630 per week, available 13th March","HANDY TO SHOPS

Exceptional townhouse living - where convenience meets comfort!

- Three good sized bedrooms
- Modern kitchen with electric stove and dishwasher
- Open plan lounge/dining with heat pump
- Bathroom with separate shower
- Laundry attached to garage
- Single garage
- Lawns/gardens maintained by tenant
- Fenced back yard
- Town water
- Zoned for Pukekohe Hill School, Pukekohe Intermediate and High School
- Pictures of inside taken from previous tenancy

Available 13th March 2026 on a 1 year fixed term tenancy with the possibility of renewal.

One weeks rent: $630.00, Bond: $2520.00 - Total in-going amount: $3150.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing' link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46003085,"99C Helvetia Road, Pukekohe","$560 per week, available 6th March","Centrally Located, Renovated Home

This freshly renovated home in Pukekohe has just come back on the rental market. Located close to Pukekohe North School, this is the perfect lock-up-and-go family home.

- Three bedrooms (One double and two singles, with built-in wardrobes)
- Kitchen with electric stove
- Large lounge with heat pump
- Dining room
- Healthy Homes compliant
- Bathroom with separate shower
- Separate laundry room
- Lawn and gardens maintained by tenant
- Unfurnished
- Partly fenced
- Town water
- Pets considered on request
- Zoned for Pukekohe North School, Pukekohe Intermediate, Pukekohe High School

Available 06/03/2026 on a 1 year fixed term tenancy, with the possibility of renewal.

One week rent: $560.00 Bond: $2240.00 - Total in-going amount: $2800.00

Could this be your next rental property? Confirm all viewing times at: barfoot.co.nz/branches/pukekohe - by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on ""For Rent"" and click on the ""Book a viewing"" link! Please note: You must view the property before applying. Please do not enter the property outside of the set viewing times.

Follow our Facebook page for up to date listings, rental information and much more:
Barfoot & Thompson Pukekohe - Rental

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46004391,"95 Beatty Road, Pukekohe","$590 per week, available 27th March","Fully Fenced Family Home

This lovely fully fenced family home has three good sized bedrooms. The kitchen opens on to a sunny north facing deck great for entertaining. There is an HRV ventilation system and a burglar alarm installed.

- Three bedrooms
- Open plan modern kitchen with walk in pantry and gas cooking
- Open plan lounge and dining with heat pump and log burning fireplace
- One family bathroom with shower over bath
- Lawns/gardens maintained by tenants
- Fully fenced
- Single detached garage with laundry
- Town water and gas
- Pets considered on request
- In zone for Pukekohe North School and Pukekohe High School

Two weeks rent in advance: $1,180.00, Bond: $2,360.00 - Total in-going amount: $3,580.00.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46004409,"22 Hamlet Place, Pukekohe","$410 per week, available 13th March","One Bedroom - View On A Hill

Self contained flat has its own entrance, lounge and kitchen combined. water and lawn and garden maintenance is included in the rent! Located in one of the most desirable locations in Pukekohe - Pukekohe Hill.

- One double bedroom
- Open plan lounge/dining/kitchen
- Bathroom with shower and laundry combined
- Designated off street parking space
- Lawns & Water included with the rent
- Unfurnished
- Not fenced
- Town water
- Zoned for Pukekohe Intermediate, Pukekohe High School,
Hill School Primary

Available 13/03/2026 on a one year fixed term tenancy, with the possibility of renewal.

One week's rent $410.00 Bond: $1640.00 – Total in-going amount: $2050.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link
into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Book your viewing today!


Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/house/46004503,"52 Puriri Road, Pukekohe","$700 per week, available 13th March","Generous 4-Bedroom Home with Separate Living, Storage, and Double Garage

This home features a spacious open-plan living and dining area that flows effortlessly into a well-appointed entertainer’s kitchen, creating the ideal space for family gatherings and socialising. Outside, the covered deck provides a wonderful spot to relax or entertain throughout the year.

There are four generously sized bedrooms, all with built-in wardrobes, while the master suite includes its own ensuite and a walk-in wardrobe, offering a private retreat within the home. A large separate living area, located off the lounge and dining space, provides the perfect spot for a family hangout, media room, or quiet retreat.

With ample storage throughout and a double-car garage, this home combines practicality with comfort, making it ideal for modern family living.
To view this property please register online.

Beware of Scams: Barfoot and Thompson does not ask for money in emails without running a full application processes, checks and tenancy agreements being drawn up. Payment can be made at a branch or to our account supplied inside the Tenancy Agreement. If you are unsure if a request is legitimate, please telephone the branch landline and check with the Property Manager.
We will also add to our autoresponders on registered viewings.

Read more",Chloe Curnow : 027498 7911
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/townhouse/11020651,"6/25 Childs Avenue, Pukekohe","$540 per week, available now","Contemporary Living At Its Best

Extremely modern townhouse located in the heart of Pukekohe. Designed for modern living, this stylish home offers comfort, convenience, and contemporary flair.

- Two bedrooms (Both double with built-in wardrobes)
- Modern kitchen with dishwasher, electric oven and cooktop
- Large open plan lounge and dining area with heat pump
- Healthy Homes compliant
- Bathroom with separate shower
- Recessed laundry off the lounge
- Single dedicated parking space
- Gardens maintained by tenant (no lawn)
- Unfurnished
- Fully fenced
- Town water
- Zoned for Pukekohe North School, Pukekohe Intermediate, Pukekohe High School

Available on a 1 year fixed term tenancy, with the possibility of renewal.

Two weeks rent: $1120.00 Bond: $2240.00 - Total in-going amount: $3360.00

Could this be your next rental property? Confirm all viewing times at: barfoot.co.nz/branches/pukekohe - by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on ""For Rent"" and click on the ""Book a viewing"" link! Please note: You must view the property before applying. Please do not enter the property outside of the set viewing times.

Follow our Facebook page for up to date listings, rental information and much more:
Barfoot & Thompson Pukekohe - Rental

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/townhouse/46000862,"141A Princes Street West, Pukekohe","$650 per week, available 16th March","Elegant Two-Story Haven: A Blend of Style and Comfort

Experience the ideal combination of style and comfort in this exquisite two-story rental home, designed with modern elegance and family-friendly functionality in mind!

- Three double bedrooms with built in wardrobes
- Large kitchen with electric cooking and dishwasher
- Lounge/dining/living with heat pump
- Bathroom with separate bath and shower
- Separate toilet located downstairs and upstairs
- Laundry located in garage
- Security Alarm - not monitored
- Double internal access garage
- Lawns/gardens maintained by tenant
- Unfurnished
- Fully fenced
- Concrete decking off living
- Town water
- Pets considered on request.
- School zoning - Tamaoho Primary School, Pukekohe Intermediate and Pukekohe High School

Available 16/03/2026

One weeks rent: $650.00, Bond: $2600.00– Total in-going amount: $3250.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/unit/46000205,"1/20 Dublin Street, Pukekohe","$580 per week, available now","Modern and Fresh Two Bedroom

This beautifully refreshed, north-facing two-bedroom unit offers the perfect blend of comfort and convenience. Flooded with natural light, the home has been freshly redecorated and features a brand-new kitchen, making it a stylish and modern retreat.

Ideally located just a few minutes' stroll from the heart of Pukekohe and all its local amenities, this property makes life easy. To ensure your weekends remain your own the lawns are included. This little gem is ready and waiting to become someone’s peaceful sanctuary.

Property features:

- Two double bedrooms
- Open plan kitchen-dining-living with heat pump
- Healthy Homes Compliant
- Bathroom with shower
- Separate toilet
- Laundry in garage
- Single internal access garage
- Lawn mowing included
- Fully fenced
- Small outdoor area
- Town water
- Zoned for St Joseph's School, Pukekohe Intermediate and Pukekohe High School

** Property has been virtually staged.

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Follow our Facebook page for up to date listings, rental information and much more:

Barfoot & Thompson Pukekohe - Rental

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Chloe Curnow : 027498 7911
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/unit/46004439,"17D Station Road, Pukekohe","$550 per week, available 13th March","Central in Pukekohe

This townhouse is perfect for those needing extra space for a home office, hobby room, or additional storage, offering two extra rooms downstairs. Its proximity to the Pukekohe Train Station makes it an ideal spot for commuters looking for convenience and comfort.

- Two bedrooms with wardrobes
- Open plan living, dining and kitchen with electric cooking
- Lounge with wood burner for heating
- Healthy Homes compliant
- Two bathrooms, one upstairs and another downstairs
- Laundry downstairs
- Internal access single garage plus off street parking
- Lawns/gardens maintained by tenant
- Open balcony views overlooking Pukekohe

* Please note the advertising photos are old and may not accurately reflect the condition of the property currently *

Available from 13/03/2026 on a 1 year fixed term tenancy, with the possibility of renewal, or a periodic tenancy.

One week rent in advance: $550.00, Bond: $2200.00 - Total in-going amount: $2750.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:
https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Kelsea Cress : 027498 0052
https://www.barfoot.co.nz/property/rental/franklin-district/pukekohe/unit/46004617,"69A Dublin Street, Pukekohe","$530 per week, available now","Tidy & Ready to Be Tenanted!

- Two bedrooms
- Retro kitchen with good cupboard space
- Large living area
- Healthy Homes compliant
- Bathroom with shower over bath
- Separate toilet
- Separate laundry
- Single carport with storage rooms and one off street park
- Lawns/gardens maintained by the tenant
- Partly fenced
- Decking
- Town water
- In zone for Pukekohe North School, Pukekohe Intermediate, Pukekohe High School

Available now on a 1 year fixed term tenancy, with the possibility of renewal or a periodic tenancy.

One week rent in advance: $530.00, Bond: $2120.00 – Total in-going amount: $2630.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Kelsea Cress : 027498 0052
https://www.barfoot.co.nz/property/rental/franklin-district/te-kohanga/house/11010547,"14 Kohanga Store Road, Te Kohanga","$510 per week, available now","Rural Living No Land

Looking for space, comfort & great schooling nearby.
This home is perfect for a young family.

- Three double bedrooms with wardrobes
- Large kitchen with electric cooking & good cupboard
space
- Separate lounge with wood burner
- Kitchen & dining room combined
- Bathroom with shower over the bath
- Separate toilet
- Separate laundry
- Single outside garage
- Lawns/gardens maintained by tenant
- Unfurnished
- Partly fenced
- Tank water
- Zoned for Te Kohanga School , Onewhero Area School

Available from 23/01/2026 on a 1 year fixed term tenancy, with the possibility of renewal.

One weeks rent: $510.00, Bond: $2040.00 – Total in-going amount: $2550.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Follow our Facebook page for up to date listings, rental information and much more:

Barfoot & Thompson Pukekohe - Rental

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/tuakau/house/11014880,"2D Buckland Road, Tuakau","$530 per week, available now","Two Beddie Just For You

This single-level unit is situated within walking distance to the local school and nearby shops, making daily errands and school runs a breeze.

- Two bedrooms
- Kitchen with electric cooking and dishwasher
- Open plan lounge / dining
- Bathroom with bath, shower, vanity and toilet
- Laundry in garage
- Single garage and on-site parking
- Lawns/gardens tenants responsibility
- Unfurnished
- Back lawn area fenced
- Town water
- Zoned for Tuakau School and Tuakau College

Available 12th February 2026.

One weeks rent: $530.00, Bond: $2120.00 – Total in-going amount: $2650.00.

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing' link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Follow our Facebook page for up to date listings, rental information and much more:
Barfoot & Thompson Pukekohe - Rental

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/tuakau/house/46004546,"21 Madill Street, Tuakau","$625 per week, available 18th March","Classic Beauty Centrally Located!

This tidy home is ready for a family to simply move in and enjoy! Located at the end of a quiet cul-de-sac, overlooking green fields and within walking distance to local supermarket and amenities.

- Four bedrooms
- Open-plan modern kitchen with electric oven
and dishwasher
- Bathroom with bath and shower
- Separate toilet
- Double garage
- School zoning Tuakau Primary School & Tuakau College

Available 18/03/2026 on a 1 year fixed term tenancy, with renewal or periodic tenancy.

Rent: $625.00
Bond: $2500.00
Total in-going amount: $3125.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link
into your browser:
https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the
property before applying. Please don’t enter the property outside of the set viewing times.

Follow our Facebook page for up to date listings, rental information and much more:
Barfoot & Thompson Pukekohe - Rental

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/house/11009847,"6 Harbour Crest Drive, Waiuku","$600 per week, available now","3 Bedroom home on Harbour Crest Drive

This tidy home features three double bedrooms and a single detached garage, making it perfect for families. Enjoy the luxury of the spa bath or entertain on the huge enclosed deck, ideal for outdoor living and relaxation. The property also boasts extra off-street parking and a fully fenced yard, providing both convenience and security for you and your loved ones. Take advantage of the modern, open plan living and dining area that opens onto the deck, perfect for enjoying summer barbecues and alfresco dining. You'll also appreciate the beauty and tranquility of the mature fruit trees and roses that adorn the yard.
Pets considered on request

Please go to barfoot.co.nz to arrange a viewing time.

Read more",Carol Withy : 027324 4688
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/house/11017905,"4 Kirk Street, Waiuku","$550 per week, available 4th April","Bungalow on Kirk Street

This recently renovated cozy bungalow with loads of original features is ready to move into.
The home offers:-
- 3 Bedrooms
- 1 Bathroom
- Separate Laundry
- Single car garage
- Large fenced section

Just a quick stroll to schools, shops, skatepark and sports fields.

Pets are considered upon application. Pet Bond is $1100.00

The $550.00 includes a 4 weekly mow.

Please go to barfoot.co.nz to arrange a viewing time.

Read more",Chris Hanford : 027436 3416
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/house/11020138,"4 Tawa Place, Waiuku","$580 per week, available 27th March","Move in Ready Family Home

Inside, the open-plan kitchen, dining, and lounge create a warm and social space for everyday living. Ranch sliders lead to an enclosed veranda, providing an additional sun-filled room perfect for relaxing, entertaining, or even a home office. Three well-sized bedrooms and a family bathroom complete the main living area, while a separate laundry adds extra practicality.

The property has been newly painted with new carpet, and light fittings throughout.

Step outside to discover a generous backyard with established fruit trees offering plenty of potential. Parking is plentiful with an enclosed carport, an additional carport, and ample off-street space—including room for the boat. A separate double garage provides even more options, with plenty of storage.

Pets considered upon request.

One weeks rent: $580.00
Bond: $2,320.00
Total without Pet bond: $2,900.00
Pet bond: $1,160.00
Total move-in costs including Pet bond: $4060.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://www.barfoot.co.nz/branches/waiuku?tab=ForRent

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Chris Hanford : 027436 3416
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/house/11021840,"19 Huia Street, Waiuku","$545 per week, available now","Pet Friendly, Sunny and Inviting Three Bedroom

Sunny and inviting 3-bedroom home, fully fenced and pet-friendly, just 5 minutes from Waiuku. Enjoy established fruit trees and a light-filled interior throughout.

NOTE: Rooms and outdoor area virtually staged, as house is vacant.

- Three bedrooms
- Kitchen with good cupboard space
- Open plan lounge dining with heat pump
- Healthy Homes compliant (if compliant)
- Bathroom with shower over bath
- Separate toilet
- Separate laundry
- Single carport
- Lawns/gardens maintained by tenant
- Fully fenced
- Decking
- Garden shed
- Town water
- School zoning - View School, School, Waiuku college,

Available now

One weeks rent: $545.00, Bond: $2180.00 – Total in-going amount: $2725.00

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://tinyurl.com/2p8u9c6n

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.
Follow our Facebook page for up to date listings, rental information and much more:

Barfoot & Thompson Pukekohe - Rental

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Pukekohe Property Management : 09237 3140
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/house/11022008,"32 Magnolia Drive, Waiuku","$650 per week, available 20th March","Charming Family Home in Prime Cul-de-Sac Location!

Looking for the perfect blend of comfort, convenience, and charm? This lovely 3-bedroom, 2-bathroom home is ready for its next tenants!

Key Features You'll Love:
- Spacious Living: Enjoy a light and airy open-plan kitchen, dining, and lounge area, perfect for modern family life and entertaining.

- Dedicated Workspace: Includes a separate study/office, ideal for working from home or a quiet homework zone.

- Convenient Parking: Secure, internal-access double garage for easy unloading and extra storage.

- Outdoor Delight: Relax on the covered patio and enjoy the pretty, established garden—a tranquil space for kids to play or evening relaxation.

- Leave the car at home! Walking distance to local shops and schools, making the morning routine a breeze.

- Pets considered

Available from 06/12/25 on a periodic tenancy

One week's rent $650.00, Bond: $2600.00 – Total in-going amount: $3250.00. An additonal Pet bond of $1300.00 will be required.

Could this be your next rental property? Confirm all viewing times by copying and pasting this link into your browser:

https://www.barfoot.co.nz/branches/waiuku?tab=ForRent

Click on the property and then click on the “Book a viewing"" link! Please note: You must view the property before applying. Please don’t enter the property outside of the set viewing times.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Book your viewing today!

Read more",Chris Hanford : 027436 3416
https://www.barfoot.co.nz/property/rental/franklin-district/waiuku/house/11023737,"71 Riverside Drive, Waiuku","$700 per week, available now","Bring the boat!

This modern family home features everything you could want... four double bedrooms, two stylish bathrooms (including an ensuite), spacious lounge, double garage, plus large outdoor entertaining area and a kids' cubby house.

But what really sits this property apart is the massive parking bay for your boat (or trailer, or caravan). It measures 6m x 8 m and still allows you to park plenty of vehicles on the driveway.

So make a booking to inspect now - properties like this don't come along often!

Move in costs:
One weeks rent in advance - $700.00
Four weeks rent as bond - $2,800.00
TOTAL - $3,500.00

DO NOT GO ONTO THE PROPERTY AT ANY TIME WITHOUT AN AGENT.

VIEWINGS: You must register to view this property, so please go to the listing on our website and click ""book a viewing"". This way we can keep you up to date on the property and send you viewing times. If there is not a suitable viewing time please still register and we will notify you of the next viewing times.

BEWARE OF SCAMS! Barfoot & Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing ID and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person.

LANDLORDS: Barfoot and Thompson Swanson offers full property management services. Please give me a call to discuss your requirements on 027 839 9603 or email p.walsh@barfoot.co.nz

Read more",Patrick Walsh : 027839 9603
